date,county_fips,PRCP,TAVG,TMAX,TMIN
2016-01-01T00:00:00,01073,0.0,4.2,6.4,1.9500000000000002
2016-01-01T00:00:00,04013,0.0,9.8,17.307692307692307,0.3923076923076923
2016-01-01T00:00:00,05007,0.0,,5.85,-5.800000000000001
2016-01-01T00:00:00,05119,0.0,,7.880000000000001,-1.1
2016-01-01T00:00:00,05139,0.0,,9.7,2.8
2016-01-01T00:00:00,05143,0.0,-0.1,4.633333333333333,-4.766666666666667
2016-01-01T00:00:00,06001,0.0,3.425,9.041666666666666,1.125
2016-01-01T00:00:00,06013,0.0,2.233333333333333,6.763636363636365,-0.19090909090909094
2016-01-01T00:00:00,06037,0.0,6.747826086956521,13.288636363636364,1.7272727272727273
2016-01-01T00:00:00,06059,0.0,12.0,18.4625,7.1625
2016-01-01T00:00:00,06073,0.0,7.492857142857143,15.566666666666666,2.4357142857142855
2016-01-01T00:00:00,06075,0.0,,11.65,3.3000000000000003
2016-01-01T00:00:00,06081,0.0,5.2,9.25,1.4666666666666668
2016-01-01T00:00:00,06085,0.0,3.466666666666667,8.559999999999999,-0.5599999999999999
2016-01-01T00:00:00,06111,0.0,4.433333333333334,14.55,1.23
2016-01-01T00:00:00,08005,0.0,,-0.5499999999999998,-18.3
2016-01-01T00:00:00,08014,0.0,,,
2016-01-01T00:00:00,08031,0.0,-9.3,0.019999999999999928,-14.52
2016-01-01T00:00:00,09001,0.041666666666666664,5.2,6.340000000000001,1.0166666666666666
2016-01-01T00:00:00,09003,0.0,2.9,5.3999999999999995,-0.5
2016-01-01T00:00:00,09009,0.0,,6.25,0.85
2016-01-01T00:00:00,10003,0.0,,5.55,0.0
2016-01-01T00:00:00,11001,0.0,,13.600000000000001,4.45
2016-01-01T00:00:00,12009,0.9538461538461538,23.7,28.9,20.285714285714285
2016-01-01T00:00:00,12011,0.02727272727272727,26.1,29.02857142857143,23.157142857142855
2016-01-01T00:00:00,12031,2.8684210526315788,20.15,23.22,13.8
2016-01-01T00:00:00,12057,0.31111111111111106,23.8,28.333333333333332,20.566666666666666
2016-01-01T00:00:00,12071,0.5230769230769231,,28.3,20.3
2016-01-01T00:00:00,12086,0.6434782608695653,25.133333333333336,29.307692307692307,22.446153846153848
2016-01-01T00:00:00,12095,0.10833333333333334,23.4,28.866666666666664,19.266666666666666
2016-01-01T00:00:00,12099,0.09999999999999999,25.5,29.433333333333334,20.933333333333334
2016-01-01T00:00:00,12103,0.015789473684210527,,27.433333333333334,20.933333333333334
2016-01-01T00:00:00,12105,0.049999999999999996,,28.880000000000003,20.2
2016-01-01T00:00:00,13067,0.04285714285714286,,,
2016-01-01T00:00:00,13121,0.05555555555555555,7.1,7.8,3.9
2016-01-01T00:00:00,13129,0.0,,,
2016-01-01T00:00:00,13135,0.2,,,
2016-01-01T00:00:00,13215,2.6999999999999997,,13.649999999999999,7.25
2016-01-01T00:00:00,16001,0.0,-10.9,-5.925,-14.825
2016-01-01T00:00:00,17031,0.0,-4.8,-0.9222222222222223,-6.955555555555556
2016-01-01T00:00:00,17043,0.012499999999999999,-4.8,-1.2333333333333334,-7.533333333333334
2016-01-01T00:00:00,17097,0.0,,-2.1999999999999997,-8.3
2016-01-01T00:00:00,17113,0.1,,-0.55,-5.25
2016-01-01T00:00:00,17115,0.0,,0.55,-4.35
2016-01-01T00:00:00,17143,0.0,-2.8,1.7,-4.9
2016-01-01T00:00:00,17161,0.0,-3.7,-0.525,-6.1
2016-01-01T00:00:00,18003,0.0,-3.2,-1.35,-4.1
2016-01-01T00:00:00,18005,0.0,,0.0,-2.8
2016-01-01T00:00:00,18085,0.0,,-3.3,-6.7
2016-01-01T00:00:00,18097,0.0,-2.6,-1.625,-4.525
2016-01-01T00:00:00,18163,0.0,1.2,3.533333333333333,-2.0
2016-01-01T00:00:00,19113,0.0,-4.9,-1.8666666666666665,-8.266666666666667
2016-01-01T00:00:00,19153,0.0,-4.2,0.36666666666666675,-9.033333333333333
2016-01-01T00:00:00,20091,0.0,,3.5999999999999996,-6.55
2016-01-01T00:00:00,20173,0.0,-1.3,4.575,-7.175
2016-01-01T00:00:00,21111,0.0,1.6,5.699999999999999,-1.625
2016-01-01T00:00:00,22055,5.199999999999999,,10.0,6.1
2016-01-01T00:00:00,22073,0.0,,9.75,3.5999999999999996
2016-01-01T00:00:00,24031,0.02727272727272727,,8.9,1.1
2016-01-01T00:00:00,25013,0.0,,3.5999999999999996,-1.9
2016-01-01T00:00:00,25017,0.0,,4.633333333333333,-0.8
2016-01-01T00:00:00,25023,0.05714285714285715,,7.3,0.5571428571428572
2016-01-01T00:00:00,26021,0.0,,-1.9500000000000002,-5.55
2016-01-01T00:00:00,26025,0.0,,-2.1666666666666665,-4.966666666666667
2016-01-01T00:00:00,26045,0.3333333333333333,,-2.2,-5.0
2016-01-01T00:00:00,26075,0.15,,-2.1,-4.9
2016-01-01T00:00:00,26077,0.09999999999999999,,-1.6,-4.3
2016-01-01T00:00:00,26081,0.4411764705882353,-2.7,-0.5333333333333333,-5.133333333333334
2016-01-01T00:00:00,26111,0.0,,-1.7,-5.0
2016-01-01T00:00:00,26125,0.13,,-2.1666666666666665,-4.766666666666667
2016-01-01T00:00:00,26163,0.05714285714285715,-1.1,0.21666666666666665,-3.1833333333333336
2016-01-01T00:00:00,27037,0.0,-6.3,-5.133333333333334,-12.9
2016-01-01T00:00:00,27053,0.032,-6.3,-1.86,-10.280000000000001
2016-01-01T00:00:00,27097,0.0,-6.3,-0.6,-11.7
2016-01-01T00:00:00,27123,0.024999999999999998,-6.3,-3.1166666666666667,-11.333333333333334
2016-01-01T00:00:00,29077,0.0,-0.3,4.433333333333334,-4.766666666666667
2016-01-01T00:00:00,29189,0.0,0.4,3.733333333333333,-3.266666666666667
2016-01-01T00:00:00,29510,0.0,,0.6,-3.3
2016-01-01T00:00:00,32003,0.08928571428571429,-2.357142857142857,6.133333333333334,-4.949999999999999
2016-01-01T00:00:00,34003,0.09,,5.6,0.6
2016-01-01T00:00:00,34005,0.02142857142857143,,7.599999999999999,0.7666666666666667
2016-01-01T00:00:00,34007,0.0,,11.1,3.3499999999999996
2016-01-01T00:00:00,34013,0.0,5.0,6.1000000000000005,0.4000000000000001
2016-01-01T00:00:00,34019,0.0,,9.15,1.9500000000000002
2016-01-01T00:00:00,34021,0.047058823529411764,,8.9,-0.25
2016-01-01T00:00:00,34023,0.0,,11.7,2.2
2016-01-01T00:00:00,34027,0.0,,8.3,2.8
2016-01-01T00:00:00,34031,0.0625,,5.6,1.1
2016-01-01T00:00:00,34039,0.0,5.0,5.85,0.25000000000000006
2016-01-01T00:00:00,36047,0.0,,,
2016-01-01T00:00:00,36049,8.683333333333334,,0.3666666666666667,-2.233333333333333
2016-01-01T00:00:00,36055,0.64,0.0,0.8500000000000001,-3.5500000000000003
2016-01-01T00:00:00,36059,0.15,,,
2016-01-01T00:00:00,36061,0.0,,5.6,1.1
2016-01-01T00:00:00,36081,0.0,5.65,6.4,2.2
2016-01-01T00:00:00,36085,0.0,,,
2016-01-01T00:00:00,36101,0.5428571428571428,-0.3,1.6666666666666667,-2.033333333333333
2016-01-01T00:00:00,36119,0.0,,5.800000000000001,1.1
2016-01-01T00:00:00,37001,1.275,,14.266666666666666,5.8999999999999995
2016-01-01T00:00:00,37063,7.2333333333333325,,17.8,6.7
2016-01-01T00:00:00,37067,0.26,,13.1,4.75
2016-01-01T00:00:00,37081,0.9454545454545453,9.1,12.200000000000001,4.633333333333334
2016-01-01T00:00:00,37097,0.4666666666666666,,16.7,5.6
2016-01-01T00:00:00,37119,2.6857142857142855,12.0,13.3,5.6
2016-01-01T00:00:00,39017,0.0,,3.9,-3.85
2016-01-01T00:00:00,39035,0.0,-1.5,0.04999999999999999,-3.25
2016-01-01T00:00:00,39049,0.07272727272727274,-0.7,1.8,-3.0
2016-01-01T00:00:00,39061,0.0,,1.9000000000000001,-2.45
2016-01-01T00:00:00,39063,0.0,,-1.1,-3.8000000000000003
2016-01-01T00:00:00,39095,0.0,-2.8,-1.6,-4.3
2016-01-01T00:00:00,39153,2.542857142857143,-1.0,0.39999999999999997,-2.9
2016-01-01T00:00:00,39169,0.0,,0.3,-3.55
2016-01-01T00:00:00,39173,0.0,-2.8,-1.4333333333333333,-3.966666666666667
2016-01-01T00:00:00,40109,0.0,0.0,4.8,-4.533333333333333
2016-01-01T00:00:00,40143,0.0,1.1,7.2,-4.9
2016-01-01T00:00:00,41029,0.0,-4.6899999999999995,1.46,-7.793333333333334
2016-01-01T00:00:00,41067,0.034782608695652174,-4.4,1.36,-3.3600000000000003
2016-01-01T00:00:00,42003,0.03333333333333333,-0.4,5.2299999999999995,-0.65
2016-01-01T00:00:00,42029,0.023076923076923075,,6.95,0.6000000000000001
2016-01-01T00:00:00,42041,0.0,,5.3,1.1
2016-01-01T00:00:00,42043,0.049999999999999996,3.6,6.1,1.675
2016-01-01T00:00:00,42045,0.0,,6.1,1.1
2016-01-01T00:00:00,42049,2.2249999999999996,-1.6,-0.55,-2.7
2016-01-01T00:00:00,42077,0.0,,3.9,0.0
2016-01-01T00:00:00,42091,0.02666666666666667,,7.35,0.55
2016-01-01T00:00:00,42101,0.04285714285714286,,7.599999999999999,1.5
2016-01-01T00:00:00,44007,0.0,,6.4,-1.1
2016-01-01T00:00:00,47037,0.0,2.7,5.55,-0.9333333333333332
2016-01-01T00:00:00,47065,0.0,4.4,4.75,0.2500000000000001
2016-01-01T00:00:00,47157,0.0,,7.966666666666666,0.1666666666666667
2016-01-01T00:00:00,47163,0.0,4.6,6.15,-1.05
2016-01-01T00:00:00,47187,0.0,,6.375,-2.375
2016-01-01T00:00:00,48029,1.1547169811320754,9.2,10.3,6.1
2016-01-01T00:00:00,48037,0.0,4.6,9.466666666666667,0.9333333333333332
2016-01-01T00:00:00,48085,0.0,,8.600000000000001,1.9500000000000002
2016-01-01T00:00:00,48113,0.0,6.15,8.98,3.2
2016-01-01T00:00:00,48141,0.015625,3.9,3.85,0.55
2016-01-01T00:00:00,48201,0.33421052631578946,9.5,11.0,7.5
2016-01-01T00:00:00,48339,2.6411764705882352,7.5,9.850000000000001,5.875
2016-01-01T00:00:00,48439,0.0,6.2,9.290909090909091,2.372727272727273
2016-01-01T00:00:00,48453,0.04230769230769231,7.4,8.879999999999999,5.58
2016-01-01T00:00:00,48491,0.052941176470588235,,10.6,3.05
2016-01-01T00:00:00,49035,0.2777777777777778,-10.6375,-6.223076923076923,-15.476923076923075
2016-01-01T00:00:00,51013,0.0,6.7,8.3,2.2
2016-01-01T00:00:00,51059,0.0,5.4,10.0,2.0
2016-01-01T00:00:00,51075,0.09999999999999999,,15.6,3.3
2016-01-01T00:00:00,51085,0.0,,8.600000000000001,1.65
2016-01-01T00:00:00,51087,0.075,8.3,11.100000000000001,4.15
2016-01-01T00:00:00,51159,0.0,,,
2016-01-01T00:00:00,51161,0.0,,13.9,3.9
2016-01-01T00:00:00,51550,10.025,,15.55,5.3
2016-01-01T00:00:00,51700,3.133333333333333,,10.6,3.9
2016-01-01T00:00:00,51710,2.8,10.4,11.833333333333334,7.033333333333334
2016-01-01T00:00:00,53033,0.07941176470588235,-3.9000000000000004,1.1863636363636363,-4.704545454545454
2016-01-01T00:00:00,55025,0.0,-5.9,-3.4200000000000004,-8.64
2016-01-01T00:00:00,55079,0.0,-5.1,-2.52,-7.859999999999999
2016-01-01T00:00:00,55101,0.0,,-3.4,-8.08
2016-01-01T00:00:00,55133,0.0,,-3.5999999999999996,-7.5
2016-01-01T00:00:00,55139,0.0,,-3.25,-9.100000000000001
2016-01-02T00:00:00,01073,0.01875,3.4,7.8,-0.3
2016-01-02T00:00:00,04013,0.0,13.8,19.49285714285714,4.5928571428571425
2016-01-02T00:00:00,05007,0.0,,10.55,-5.8
2016-01-02T00:00:00,05119,0.0,,9.559999999999999,-2.98
2016-01-02T00:00:00,05139,0.0,,9.15,0.8500000000000001
2016-01-02T00:00:00,05143,0.0,3.2,7.400000000000001,-4.3999999999999995
2016-01-02T00:00:00,06001,0.0,5.45,9.591666666666667,4.033333333333333
2016-01-02T00:00:00,06013,0.0,4.0200000000000005,7.890000000000001,1.89
2016-01-02T00:00:00,06037,0.0,8.9,15.054545454545455,4.006818181818182
2016-01-02T00:00:00,06059,0.0,12.350000000000001,18.4,6.95
2016-01-02T00:00:00,06073,0.0,8.85,16.414285714285715,2.869047619047619
2016-01-02T00:00:00,06075,0.0,,10.6,6.65
2016-01-02T00:00:00,06081,0.0,7.325,11.6,5.166666666666667
2016-01-02T00:00:00,06085,0.014285714285714285,7.233333333333333,10.366666666666667,2.911111111111111
2016-01-02T00:00:00,06111,0.0,6.933333333333334,15.6,2.7700000000000005
2016-01-02T00:00:00,08005,0.0,,4.15,-14.95
2016-01-02T00:00:00,08014,0.0,,,
2016-01-02T00:00:00,08031,0.17916666666666667,-3.9,5.4399999999999995,-12.42
2016-01-02T00:00:00,09001,0.0,1.8,4.3500000000000005,-1.8166666666666667
2016-01-02T00:00:00,09003,0.0,0.3,4.233333333333333,-2.6999999999999997
2016-01-02T00:00:00,09009,0.0,,5.25,-2.5999999999999996
2016-01-02T00:00:00,10003,0.0,,6.4,-3.0
2016-01-02T00:00:00,11001,0.0,,7.8,-1.15
2016-01-02T00:00:00,12009,0.1846153846153846,18.7,25.571428571428573,17.4
2016-01-02T00:00:00,12011,1.0363636363636364,24.6,29.11428571428571,21.057142857142857
2016-01-02T00:00:00,12031,6.0649999999999995,13.1,16.02,11.9
2016-01-02T00:00:00,12057,0.3321428571428572,20.3,23.900000000000002,15.200000000000001
2016-01-02T00:00:00,12071,0.08461538461538462,,26.4,18.6
2016-01-02T00:00:00,12086,0.18095238095238095,24.433333333333334,29.053846153846152,20.861538461538462
2016-01-02T00:00:00,12095,0.49999999999999994,19.6,24.633333333333336,15.933333333333332
2016-01-02T00:00:00,12099,1.2608695652173914,24.1,28.03333333333333,20.666666666666668
2016-01-02T00:00:00,12103,0.1111111111111111,,22.03333333333333,15.766666666666666
2016-01-02T00:00:00,12105,0.49444444444444435,,26.880000000000003,16.54
2016-01-02T00:00:00,13067,0.0,,,
2016-01-02T00:00:00,13121,0.0,4.5,8.3,1.7
2016-01-02T00:00:00,13129,0.0,,,
2016-01-02T00:00:00,13135,0.0,,,
2016-01-02T00:00:00,13215,0.25,,12.2,3.3
2016-01-02T00:00:00,16001,0.0,-12.6,-6.5,-16.375
2016-01-02T00:00:00,17031,0.0,-2.8,-0.30000000000000004,-6.277777777777778
2016-01-02T00:00:00,17043,0.0,-2.8,-0.3666666666666667,-7.0
2016-01-02T00:00:00,17097,0.0,,-1.1,-7.2
2016-01-02T00:00:00,17113,0.0,,1.1,-5.800000000000001
2016-01-02T00:00:00,17115,0.0,,3.3,-3.25
2016-01-02T00:00:00,17143,0.0,-0.6,3.9,-4.9
2016-01-02T00:00:00,17161,0.0,-3.1,0.45,-7.3500000000000005
2016-01-02T00:00:00,18003,0.0,-2.1,-0.55,-4.4
2016-01-02T00:00:00,18005,0.0,,4.4,-2.8
2016-01-02T00:00:00,18085,0.0,,1.1,-5.6
2016-01-02T00:00:00,18097,0.0,-1.2,3.75,-3.7
2016-01-02T00:00:00,18163,0.0,1.6,7.5,-0.5
2016-01-02T00:00:00,19113,0.0,-6.8,-1.2666666666666668,-10.700000000000001
2016-01-02T00:00:00,19153,0.0,-4.4,2.0333333333333337,-10.9
2016-01-02T00:00:00,20091,0.0,,5.3,-4.9
2016-01-02T00:00:00,20173,0.0,-0.6,7.375,-7.175
2016-01-02T00:00:00,21111,0.0,2.4,7.075,-2.45
2016-01-02T00:00:00,22055,0.25,,10.0,6.1
2016-01-02T00:00:00,22073,0.0,,7.2,1.3499999999999999
2016-01-02T00:00:00,24031,0.0,,8.533333333333333,-2.6
2016-01-02T00:00:00,25013,0.0,,4.449999999999999,-2.1500000000000004
2016-01-02T00:00:00,25017,0.0,,4.7,-3.1
2016-01-02T00:00:00,25023,0.0,,4.6000000000000005,-2.5285714285714285
2016-01-02T00:00:00,26021,0.0,,2.25,-3.3499999999999996
2016-01-02T00:00:00,26025,0.0,,0.19999999999999998,-4.3999999999999995
2016-01-02T00:00:00,26045,0.21666666666666667,,-1.9500000000000002,-4.7
2016-01-02T00:00:00,26075,0.0,,0.6,-3.2
2016-01-02T00:00:00,26077,0.0,,1.1,-2.1
2016-01-02T00:00:00,26081,0.08823529411764706,-0.4,0.3333333333333334,-4.4
2016-01-02T00:00:00,26111,0.0,,1.7,-2.8
2016-01-02T00:00:00,26125,0.3,,-0.12499999999999994,-3.9750000000000005
2016-01-02T00:00:00,26163,0.041666666666666664,0.4,1.0833333333333333,-2.733333333333333
2016-01-02T00:00:00,27037,0.0,-5.8,-0.9333333333333332,-11.633333333333333
2016-01-02T00:00:00,27053,0.0,-5.8,-0.44000000000000006,-10.28
2016-01-02T00:00:00,27097,0.0,-5.8,0.0,-15.0
2016-01-02T00:00:00,27123,0.0,-5.8,-1.2833333333333334,-10.15
2016-01-02T00:00:00,29077,0.0,1.6,7.933333333333334,-3.8333333333333335
2016-01-02T00:00:00,29189,0.0,3.1,8.35,-1.85
2016-01-02T00:00:00,29510,0.0,,5.6,-2.2
2016-01-02T00:00:00,32003,0.1724137931034483,2.557142857142857,7.836842105263158,-1.8052631578947367
2016-01-02T00:00:00,34003,0.0,,5.0,-1.0
2016-01-02T00:00:00,34005,0.0,,5.3999999999999995,-3.466666666666667
2016-01-02T00:00:00,34007,0.0,,6.4,-2.75
2016-01-02T00:00:00,34013,0.0,2.1,4.833333333333333,-1.6000000000000003
2016-01-02T00:00:00,34019,0.0,,3.3,-0.8500000000000001
2016-01-02T00:00:00,34021,0.0,,5.6,-2.45
2016-01-02T00:00:00,34023,0.0,,5.6,-1.7
2016-01-02T00:00:00,34027,0.0,,3.3,-0.6
2016-01-02T00:00:00,34031,0.0,,2.2,-2.2
2016-01-02T00:00:00,34039,0.0,2.1,6.15,-1.9
2016-01-02T00:00:00,36047,0.0,,,
2016-01-02T00:00:00,36049,7.228571428571428,,-0.9333333333333335,-4.466666666666666
2016-01-02T00:00:00,36055,0.14444444444444446,-1.9,0.8500000000000001,-4.35
2016-01-02T00:00:00,36059,0.15,,,
2016-01-02T00:00:00,36061,0.0,,4.4,0.0
2016-01-02T00:00:00,36081,0.0,3.0,5.0,1.1
2016-01-02T00:00:00,36085,0.0,,,
2016-01-02T00:00:00,36101,0.6125,-1.6,0.3999999999999999,-3.325
2016-01-02T00:00:00,36119,0.0,,3.3,-2.45
2016-01-02T00:00:00,37001,0.0,,10.6,-0.5333333333333333
2016-01-02T00:00:00,37063,0.0,,10.0,-1.1
2016-01-02T00:00:00,37067,0.0,,10.6,-1.35
2016-01-02T00:00:00,37081,0.02727272727272727,4.7,10.4,-1.0999999999999999
2016-01-02T00:00:00,37097,0.049999999999999996,,10.6,-2.8
2016-01-02T00:00:00,37119,0.0,6.2,10.6,-1.0
2016-01-02T00:00:00,39017,0.0,,5.85,-3.25
2016-01-02T00:00:00,39035,0.0,-2.4,1.15,-3.25
2016-01-02T00:00:00,39049,0.0,-1.5,3.5999999999999996,-4.1
2016-01-02T00:00:00,39061,0.0,,4.449999999999999,-3.55
2016-01-02T00:00:00,39063,0.0,,1.4,-3.25
2016-01-02T00:00:00,39095,0.0,-2.2,0.6,-3.8
2016-01-02T00:00:00,39153,0.0,-2.5,0.3666666666666667,-4.166666666666667
2016-01-02T00:00:00,39169,0.0,,1.15,-4.65
2016-01-02T00:00:00,39173,0.0,-2.2,0.6,-4.166666666666667
2016-01-02T00:00:00,40109,0.0,0.8,10.0,-2.5
2016-01-02T00:00:00,40143,0.0,2.9,11.7,-4.050000000000001
2016-01-02T00:00:00,41029,0.06944444444444445,-3.96,1.4928571428571427,-8.614285714285714
2016-01-02T00:00:00,41067,0.06956521739130435,-6.15,0.2600000000000001,-5.040000000000001
2016-01-02T00:00:00,42003,0.02142857142857143,-1.3,3.6333333333333337,-2.011111111111111
2016-01-02T00:00:00,42029,0.0,,4.7,-3.75
2016-01-02T00:00:00,42041,0.0,,5.0,-1.4
2016-01-02T00:00:00,42043,0.0,2.7,4.574999999999999,-1.9000000000000001
2016-01-02T00:00:00,42045,0.0,,6.7,-0.5
2016-01-02T00:00:00,42049,4.25,-2.2,-0.85,-3.8000000000000003
2016-01-02T00:00:00,42077,0.0,,5.0,-4.3
2016-01-02T00:00:00,42091,0.0,,5.55,-3.175
2016-01-02T00:00:00,42101,0.0,,6.133333333333333,-0.3333333333333333
2016-01-02T00:00:00,44007,0.0,,3.35,-3.5999999999999996
2016-01-02T00:00:00,47037,0.0,2.5,8.066666666666666,-4.416666666666667
2016-01-02T00:00:00,47065,0.0,3.4,8.866666666666667,-2.9333333333333336
2016-01-02T00:00:00,47157,0.0,,8.533333333333333,-3.133333333333333
2016-01-02T00:00:00,47163,0.0,0.6,6.95,-4.65
2016-01-02T00:00:00,47187,0.0,,6.925,-5.574999999999999
2016-01-02T00:00:00,48029,9.422413793103448,6.1,6.4,4.4
2016-01-02T00:00:00,48037,0.0,5.1,9.433333333333334,0.1666666666666667
2016-01-02T00:00:00,48085,0.0,,9.4,2.2333333333333334
2016-01-02T00:00:00,48113,0.018518518518518517,6.4,9.983333333333334,3.0500000000000003
2016-01-02T00:00:00,48141,0.009375,3.1,4.199999999999999,-1.35
2016-01-02T00:00:00,48201,0.41025641025641024,8.5,11.55,7.225
2016-01-02T00:00:00,48339,0.36666666666666664,7.65,9.725,5.975
2016-01-02T00:00:00,48439,0.0,6.6,9.354545454545455,3.1181818181818177
2016-01-02T00:00:00,48453,0.5017543859649123,6.800000000000001,8.0,5.220000000000001
2016-01-02T00:00:00,48491,0.07692307692307693,,8.333333333333334,5.0
2016-01-02T00:00:00,49035,0.2777777777777778,-5.4375,-0.6538461538461539,-11.830769230769231
2016-01-02T00:00:00,51013,0.0,4.2,8.9,0.0
2016-01-02T00:00:00,51059,0.0,2.4,8.05,-2.2
2016-01-02T00:00:00,51075,0.0,,7.2,-2.8
2016-01-02T00:00:00,51085,0.0,,9.7,-2.75
2016-01-02T00:00:00,51087,0.0,4.3,9.7,-1.9
2016-01-02T00:00:00,51159,0.0,,12.8,-3.3
2016-01-02T00:00:00,51161,0.0,,,0.0
2016-01-02T00:00:00,51550,0.12,,12.8,-0.5500000000000003
2016-01-02T00:00:00,51700,0.0,,10.0,-0.5
2016-01-02T00:00:00,51710,0.0,7.9,10.4,2.4
2016-01-02T00:00:00,53033,0.04242424242424242,-4.933333333333334,0.6272727272727273,-5.531818181818182
2016-01-02T00:00:00,55025,0.0,-4.2,-1.78,-9.28
2016-01-02T00:00:00,55079,0.0,-3.0,-0.32,-6.9799999999999995
2016-01-02T00:00:00,55101,0.0,,-2.12,-7.42
2016-01-02T00:00:00,55133,0.0,,-3.05,-8.35
2016-01-02T00:00:00,55139,0.0,,-1.65,-8.25
2016-01-03T00:00:00,01073,0.0,3.9,10.0,-0.8
2016-01-03T00:00:00,04013,0.0,15.4,20.364285714285717,6.871428571428572
2016-01-03T00:00:00,05007,0.0,,9.15,-4.7
2016-01-03T00:00:00,05119,0.0,,11.68,-2.1
2016-01-03T00:00:00,05139,0.0,,13.600000000000001,2.5
2016-01-03T00:00:00,05143,0.0,3.2,8.9,-2.6
2016-01-03T00:00:00,06001,0.0,7.275,11.941666666666668,5.041666666666667
2016-01-03T00:00:00,06013,0.0,6.4,10.17,3.2299999999999995
2016-01-03T00:00:00,06037,0.021153846153846155,8.995652173913044,14.270454545454545,4.615909090909091
2016-01-03T00:00:00,06059,0.0,12.1,17.0125,7.175
2016-01-03T00:00:00,06073,0.014893617021276596,9.62857142857143,15.833333333333334,4.864285714285715
2016-01-03T00:00:00,06075,0.4,,13.05,8.05
2016-01-03T00:00:00,06081,0.09285714285714286,8.825,12.616666666666667,6.483333333333333
2016-01-03T00:00:00,06085,0.013043478260869565,9.433333333333332,12.73,5.49
2016-01-03T00:00:00,06111,0.0,8.716666666666667,15.830000000000002,4.12
2016-01-03T00:00:00,08005,0.0,,6.95,-12.15
2016-01-03T00:00:00,08014,0.0,,,
2016-01-03T00:00:00,08031,0.0,-1.9,8.66,-10.3
2016-01-03T00:00:00,09001,0.0,3.6,5.916666666666667,-1.9166666666666667
2016-01-03T00:00:00,09003,0.0,1.4,5.733333333333333,-2.3333333333333335
2016-01-03T00:00:00,09009,0.0,,6.95,-2.175
2016-01-03T00:00:00,10003,0.0,,9.2,-2.7
2016-01-03T00:00:00,11001,0.0,,9.15,-2.25
2016-01-03T00:00:00,12009,3.2038461538461536,14.1,18.914285714285715,11.87142857142857
2016-01-03T00:00:00,12011,4.763636363636364,22.4,27.228571428571428,18.571428571428573
2016-01-03T00:00:00,12031,11.090909090909092,11.350000000000001,14.219999999999999,9.78
2016-01-03T00:00:00,12057,1.286206896551724,15.3,20.2,10.933333333333332
2016-01-03T00:00:00,12071,2.976923076923077,,19.45,15.3
2016-01-03T00:00:00,12086,4.304347826086956,21.96666666666667,27.392307692307693,19.56923076923077
2016-01-03T00:00:00,12095,1.5785714285714287,14.9,17.96666666666667,11.1
2016-01-03T00:00:00,12099,0.740909090909091,21.4,25.950000000000003,17.683333333333334
2016-01-03T00:00:00,12103,0.6649999999999999,,16.666666666666668,10.733333333333334
2016-01-03T00:00:00,12105,2.311111111111111,,21.560000000000002,14.24
2016-01-03T00:00:00,13067,0.0,,,
2016-01-03T00:00:00,13121,0.0,5.2,11.7,1.15
2016-01-03T00:00:00,13129,0.0,,,
2016-01-03T00:00:00,13135,0.0,,,
2016-01-03T00:00:00,13215,0.0,,12.25,1.9500000000000002
2016-01-03T00:00:00,16001,0.0,-8.0,-0.5499999999999999,-11.1
2016-01-03T00:00:00,17031,0.0,-2.9,-0.1111111111111111,-5.522222222222222
2016-01-03T00:00:00,17043,0.0,-2.9,-0.8666666666666667,-6.233333333333333
2016-01-03T00:00:00,17097,0.0,,-0.5333333333333333,-6.633333333333333
2016-01-03T00:00:00,17113,0.0,,0.6,-6.1
2016-01-03T00:00:00,17115,0.0,,2.5,-4.1
2016-01-03T00:00:00,17143,0.0,-1.9,-0.5,-5.5
2016-01-03T00:00:00,17161,0.0,-3.3,-0.125,-7.225
2016-01-03T00:00:00,18003,0.0,-0.8,0.8500000000000001,-3.0
2016-01-03T00:00:00,18005,0.0,,7.2,-5.6
2016-01-03T00:00:00,18085,0.13,,0.8500000000000001,-4.699999999999999
2016-01-03T00:00:00,18097,0.0,-1.1,0.9750000000000001,-3.4
2016-01-03T00:00:00,18163,0.0,1.6,7.033333333333334,-1.0666666666666667
2016-01-03T00:00:00,19113,0.0,-5.7,-2.566666666666667,-9.433333333333334
2016-01-03T00:00:00,19153,0.0,-4.4,-1.2666666666666666,-8.833333333333334
2016-01-03T00:00:00,20091,0.0,,3.05,-6.6
2016-01-03T00:00:00,20173,0.0,0.6,6.825,-5.225
2016-01-03T00:00:00,21111,0.0,3.3,5.825,-2.475
2016-01-03T00:00:00,22055,0.15,,14.4,5.0
2016-01-03T00:00:00,22073,0.0,,11.65,1.3499999999999999
2016-01-03T00:00:00,24031,0.0,,8.666666666666666,-2.766666666666667
2016-01-03T00:00:00,25013,0.0,,4.449999999999999,-4.4
2016-01-03T00:00:00,25017,0.0,,4.725,-4.0
2016-01-03T00:00:00,25023,0.0,,6.271428571428572,-3.442857142857143
2016-01-03T00:00:00,26021,0.075,,1.3,-1.6333333333333335
2016-01-03T00:00:00,26025,0.0,,0.39999999999999997,-2.566666666666667
2016-01-03T00:00:00,26045,0.0,,0.29999999999999993,-3.3000000000000003
2016-01-03T00:00:00,26075,0.0,,-0.5,-2.7
2016-01-03T00:00:00,26077,0.0,,0.6,-4.3
2016-01-03T00:00:00,26081,0.0,0.2,2.766666666666667,-3.3000000000000003
