,date,datatype,value,county_fips
7501,2016-01-29T00:00:00,TMAX,4.4,17143
7502,2016-01-29T00:00:00,TMIN,-3.8,17143
7503,2016-01-30T00:00:00,PRCP,0.0,17143
7504,2016-01-30T00:00:00,TAVG,3.8,17143
7505,2016-01-30T00:00:00,TMAX,9.4,17143
7506,2016-01-30T00:00:00,TMIN,-0.5,17143
7507,2016-01-31T00:00:00,PRCP,0.0,17143
7508,2016-01-31T00:00:00,TAVG,7.3,17143
7509,2016-01-31T00:00:00,TMAX,12.8,17143
7510,2016-01-31T00:00:00,TMIN,1.7,17143
7511,2016-02-01T00:00:00,PRCP,0.0,17143
7512,2016-02-01T00:00:00,TAVG,3.5,17143
7513,2016-02-01T00:00:00,TMAX,9.4,17143
7514,2016-02-01T00:00:00,TMIN,0.0,17143
7515,2016-02-02T00:00:00,PRCP,3.88,17143
7516,2016-02-02T00:00:00,TAVG,3.0,17143
7517,2016-02-02T00:00:00,TMAX,7.8,17143
7518,2016-02-02T00:00:00,TMIN,0.0,17143
7519,2016-02-03T00:00:00,PRCP,8.45,17143
7520,2016-02-03T00:00:00,TAVG,2.6,17143
7521,2016-02-03T00:00:00,TMAX,5.0,17143
7522,2016-02-03T00:00:00,TMIN,-4.9,17143
7523,2016-02-04T00:00:00,PRCP,0.0,17143
7524,2016-02-04T00:00:00,TAVG,-3.8,17143
7525,2016-02-04T00:00:00,TMAX,2.2,17143
7526,2016-02-04T00:00:00,TMIN,-8.2,17143
7527,2016-02-05T00:00:00,PRCP,0.0,17143
7528,2016-02-05T00:00:00,TAVG,-1.8,17143
7529,2016-02-05T00:00:00,TMAX,0.0,17143
7530,2016-02-05T00:00:00,TMIN,-4.3,17143
7531,2016-02-06T00:00:00,PRCP,0.0,17143
7532,2016-02-06T00:00:00,TAVG,-0.1,17143
7533,2016-02-06T00:00:00,TMAX,8.3,17143
7534,2016-02-06T00:00:00,TMIN,-4.9,17143
7535,2016-02-07T00:00:00,PRCP,0.0,17143
7536,2016-02-07T00:00:00,TAVG,3.8,17143
7537,2016-02-07T00:00:00,TMAX,9.4,17143
7538,2016-02-07T00:00:00,TMIN,-1.0,17143
7539,2016-02-08T00:00:00,PRCP,0.18,17143
7540,2016-02-08T00:00:00,TAVG,-1.8,17143
7541,2016-02-08T00:00:00,TMAX,1.1,17143
7542,2016-02-08T00:00:00,TMIN,-7.7,17143
7543,2016-02-09T00:00:00,PRCP,0.62,17143
7544,2016-02-09T00:00:00,TAVG,-8.1,17143
7545,2016-02-09T00:00:00,TMAX,-6.6,17143
7546,2016-02-09T00:00:00,TMIN,-11.0,17143
7547,2016-02-10T00:00:00,PRCP,0.0,17143
7548,2016-02-10T00:00:00,TAVG,-10.1,17143
7549,2016-02-10T00:00:00,TMAX,-6.6,17143
7550,2016-02-10T00:00:00,TMIN,-13.2,17143
7551,2016-02-11T00:00:00,PRCP,0.0,17143
7552,2016-02-11T00:00:00,TAVG,-8.3,17143
7553,2016-02-11T00:00:00,TMAX,-2.7,17143
7554,2016-02-11T00:00:00,TMIN,-12.7,17143
7555,2016-02-12T00:00:00,PRCP,0.0,17143
7556,2016-02-12T00:00:00,TAVG,-4.6,17143
7557,2016-02-12T00:00:00,TMAX,-1.6,17143
7558,2016-02-12T00:00:00,TMIN,-12.1,17143
7559,2016-02-13T00:00:00,PRCP,0.0,17143
7560,2016-02-13T00:00:00,TAVG,-10.8,17143
7561,2016-02-13T00:00:00,TMAX,-6.0,17143
7562,2016-02-13T00:00:00,TMIN,-15.5,17143
7563,2016-02-14T00:00:00,PRCP,2.25,17143
7564,2016-02-14T00:00:00,TAVG,-7.8,17143
7565,2016-02-14T00:00:00,TMAX,-4.9,17143
7566,2016-02-14T00:00:00,TMIN,-8.8,17143
7567,2016-02-15T00:00:00,PRCP,4.525,17143
7568,2016-02-15T00:00:00,TAVG,-3.5,17143
7569,2016-02-15T00:00:00,TMAX,0.6,17143
7570,2016-02-15T00:00:00,TMIN,-4.9,17143
7571,2016-02-16T00:00:00,PRCP,0.0,17143
7572,2016-02-16T00:00:00,TAVG,-0.6,17143
7573,2016-02-16T00:00:00,TMAX,5.0,17143
7574,2016-02-16T00:00:00,TMIN,-4.3,17143
7575,2016-02-17T00:00:00,PRCP,0.0,17143
7576,2016-02-17T00:00:00,TAVG,0.9,17143
7577,2016-02-17T00:00:00,TMAX,2.2,17143
7578,2016-02-17T00:00:00,TMIN,-1.6,17143
7579,2016-02-18T00:00:00,PRCP,0.0,17143
7580,2016-02-18T00:00:00,TAVG,2.5,17143
7581,2016-02-18T00:00:00,TMAX,8.9,17143
7582,2016-02-18T00:00:00,TMIN,-1.6,17143
7583,2016-02-19T00:00:00,PRCP,0.0,17143
7584,2016-02-19T00:00:00,TAVG,10.8,17143
7585,2016-02-19T00:00:00,TMAX,18.3,17143
7586,2016-02-19T00:00:00,TMIN,6.7,17143
7587,2016-02-20T00:00:00,PRCP,0.0,17143
7588,2016-02-20T00:00:00,TAVG,11.3,17143
7589,2016-02-20T00:00:00,TMAX,20.0,17143
7590,2016-02-20T00:00:00,TMIN,2.8,17143
7591,2016-02-21T00:00:00,PRCP,0.0,17143
7592,2016-02-21T00:00:00,TAVG,5.8,17143
7593,2016-02-21T00:00:00,TMAX,10.0,17143
7594,2016-02-21T00:00:00,TMIN,0.0,17143
7595,2016-02-22T00:00:00,PRCP,0.0,17143
7596,2016-02-22T00:00:00,TAVG,3.8,17143
7597,2016-02-22T00:00:00,TMAX,8.9,17143
7598,2016-02-22T00:00:00,TMIN,-2.7,17143
7599,2016-02-23T00:00:00,PRCP,0.0,17143
7600,2016-02-23T00:00:00,TAVG,3.1,17143
7601,2016-02-23T00:00:00,TMAX,8.9,17143
7602,2016-02-23T00:00:00,TMIN,-2.1,17143
7603,2016-02-24T00:00:00,PRCP,0.0,17143
7604,2016-02-24T00:00:00,TAVG,3.8,17143
7605,2016-02-24T00:00:00,TMAX,4.4,17143
7606,2016-02-24T00:00:00,TMIN,1.1,17143
7607,2016-02-25T00:00:00,PRCP,0.0,17143
7608,2016-02-25T00:00:00,TAVG,2.4,17143
7609,2016-02-25T00:00:00,TMAX,5.6,17143
7610,2016-02-25T00:00:00,TMIN,-1.0,17143
7611,2016-02-26T00:00:00,PRCP,0.0,17143
7612,2016-02-26T00:00:00,TAVG,-0.6,17143
7613,2016-02-26T00:00:00,TMAX,2.8,17143
7614,2016-02-26T00:00:00,TMIN,-4.3,17143
7615,2016-02-27T00:00:00,PRCP,0.0,17143
7616,2016-02-27T00:00:00,TAVG,2.2,17143
7617,2016-02-27T00:00:00,TMAX,15.6,17143
7618,2016-02-27T00:00:00,TMIN,-4.9,17143
7619,2016-02-28T00:00:00,PRCP,0.06,17143
7620,2016-02-28T00:00:00,TAVG,11.1,17143
7621,2016-02-28T00:00:00,TMAX,20.0,17143
7622,2016-02-28T00:00:00,TMIN,3.3,17143
7623,2016-02-29T00:00:00,PRCP,0.22000000000000003,17143
7624,2016-02-29T00:00:00,TAVG,6.6,17143
7625,2016-02-29T00:00:00,TMAX,17.2,17143
7626,2016-02-29T00:00:00,TMIN,-2.1,17143
7627,2016-03-01T00:00:00,PRCP,0.0,17143
7628,2016-03-01T00:00:00,TAVG,2.6,17143
7629,2016-03-01T00:00:00,TMAX,3.3,17143
7630,2016-03-01T00:00:00,TMIN,-6.6,17143
7631,2016-03-02T00:00:00,PRCP,0.0,17143
7632,2016-03-02T00:00:00,TAVG,-4.0,17143
7633,2016-03-02T00:00:00,TMAX,2.8,17143
7634,2016-03-02T00:00:00,TMIN,-9.9,17143
7635,2016-03-03T00:00:00,PRCP,0.8800000000000001,17143
7636,2016-03-03T00:00:00,TAVG,1.5,17143
7637,2016-03-03T00:00:00,TMAX,2.2,17143
7638,2016-03-03T00:00:00,TMIN,0.6,17143
7639,2016-03-04T00:00:00,PRCP,0.96,17143
7640,2016-03-04T00:00:00,TAVG,1.5,17143
7641,2016-03-04T00:00:00,TMAX,6.7,17143
7642,2016-03-04T00:00:00,TMIN,-3.8,17143
7643,2016-03-05T00:00:00,PRCP,0.0,17143
7644,2016-03-05T00:00:00,TAVG,2.7,17143
7645,2016-03-05T00:00:00,TMAX,7.2,17143
7646,2016-03-05T00:00:00,TMIN,-2.1,17143
7647,2016-03-06T00:00:00,PRCP,0.0,17143
7648,2016-03-06T00:00:00,TAVG,5.3,17143
7649,2016-03-06T00:00:00,TMAX,15.6,17143
7650,2016-03-06T00:00:00,TMIN,-1.0,17143
7651,2016-03-07T00:00:00,PRCP,1.78,17143
7652,2016-03-07T00:00:00,TAVG,11.8,17143
7653,2016-03-07T00:00:00,TMAX,18.9,17143
7654,2016-03-07T00:00:00,TMIN,8.3,17143
7655,2016-03-08T00:00:00,PRCP,1.3199999999999998,17143
7656,2016-03-08T00:00:00,TAVG,16.6,17143
7657,2016-03-08T00:00:00,TMAX,23.3,17143
7658,2016-03-08T00:00:00,TMIN,13.3,17143
7659,2016-03-09T00:00:00,PRCP,7.839999999999999,17143
7660,2016-03-09T00:00:00,TAVG,15.4,17143
7661,2016-03-09T00:00:00,TMAX,16.7,17143
7662,2016-03-09T00:00:00,TMIN,9.4,17143
7663,2016-03-10T00:00:00,PRCP,0.06,17143
7664,2016-03-10T00:00:00,TAVG,9.9,17143
7665,2016-03-10T00:00:00,TMAX,11.7,17143
7666,2016-03-10T00:00:00,TMIN,3.3,17143
7667,2016-03-11T00:00:00,PRCP,0.0,17143
7668,2016-03-11T00:00:00,TAVG,8.3,17143
7669,2016-03-11T00:00:00,TMAX,17.2,17143
7670,2016-03-11T00:00:00,TMIN,1.7,17143
7671,2016-03-12T00:00:00,PRCP,0.36,17143
7672,2016-03-12T00:00:00,TAVG,10.4,17143
7673,2016-03-12T00:00:00,TMAX,13.9,17143
7674,2016-03-12T00:00:00,TMIN,5.6,17143
7675,2016-03-13T00:00:00,PRCP,10.26,17143
7676,2016-03-13T00:00:00,TAVG,11.9,17143
7677,2016-03-13T00:00:00,TMAX,13.9,17143
7678,2016-03-13T00:00:00,TMIN,10.6,17143
7679,2016-03-14T00:00:00,PRCP,1.775,17143
7680,2016-03-14T00:00:00,TAVG,11.6,17143
7681,2016-03-14T00:00:00,TMAX,13.9,17143
7682,2016-03-14T00:00:00,TMIN,9.4,17143
7683,2016-03-15T00:00:00,PRCP,3.62,17143
7684,2016-03-15T00:00:00,TAVG,14.3,17143
7685,2016-03-15T00:00:00,TMAX,23.3,17143
7686,2016-03-15T00:00:00,TMIN,9.4,17143
7687,2016-03-16T00:00:00,PRCP,6.04,17143
7688,2016-03-16T00:00:00,TAVG,13.2,17143
7689,2016-03-16T00:00:00,TMAX,16.7,17143
7690,2016-03-16T00:00:00,TMIN,7.8,17143
7691,2016-03-17T00:00:00,PRCP,0.1,17143
7692,2016-03-17T00:00:00,TAVG,10.2,17143
7693,2016-03-17T00:00:00,TMAX,16.1,17143
7694,2016-03-17T00:00:00,TMIN,3.9,17143
7695,2016-03-18T00:00:00,PRCP,0.0,17143
7696,2016-03-18T00:00:00,TAVG,6.3,17143
7697,2016-03-18T00:00:00,TMAX,9.4,17143
7698,2016-03-18T00:00:00,TMIN,0.6,17143
7699,2016-03-19T00:00:00,PRCP,0.0,17143
7700,2016-03-19T00:00:00,TAVG,5.2,17143
7701,2016-03-19T00:00:00,TMAX,10.0,17143
7702,2016-03-19T00:00:00,TMIN,0.6,17143
7703,2016-03-20T00:00:00,PRCP,0.52,17143
7704,2016-03-20T00:00:00,TAVG,4.4,17143
7705,2016-03-20T00:00:00,TMAX,7.8,17143
7706,2016-03-20T00:00:00,TMIN,1.1,17143
7707,2016-03-21T00:00:00,PRCP,0.0,17143
7708,2016-03-21T00:00:00,TAVG,4.7,17143
7709,2016-03-21T00:00:00,TMAX,12.2,17143
7710,2016-03-21T00:00:00,TMIN,-1.6,17143
7711,2016-03-22T00:00:00,PRCP,0.0,17143
7712,2016-03-22T00:00:00,TAVG,11.4,17143
7713,2016-03-22T00:00:00,TMAX,21.1,17143
7714,2016-03-22T00:00:00,TMIN,6.1,17143
7715,2016-03-23T00:00:00,PRCP,0.0,17143
7716,2016-03-23T00:00:00,TAVG,14.0,17143
7717,2016-03-23T00:00:00,TMAX,17.8,17143
7718,2016-03-23T00:00:00,TMIN,9.4,17143
7719,2016-03-24T00:00:00,PRCP,6.4,17143
7720,2016-03-24T00:00:00,TAVG,10.1,17143
7721,2016-03-24T00:00:00,TMAX,15.6,17143
7722,2016-03-24T00:00:00,TMIN,0.6,17143
7723,2016-03-25T00:00:00,PRCP,12.02,17143
7724,2016-03-25T00:00:00,TAVG,3.3,17143
7725,2016-03-25T00:00:00,TMAX,10.6,17143
7726,2016-03-25T00:00:00,TMIN,-2.7,17143
7727,2016-03-26T00:00:00,PRCP,0.0,17143
7728,2016-03-26T00:00:00,TAVG,7.3,17143
7729,2016-03-26T00:00:00,TMAX,15.0,17143
7730,2016-03-26T00:00:00,TMIN,1.1,17143
7731,2016-03-27T00:00:00,PRCP,2.54,17143
7732,2016-03-27T00:00:00,TAVG,9.1,17143
7733,2016-03-27T00:00:00,TMAX,12.2,17143
7734,2016-03-27T00:00:00,TMIN,5.0,17143
7735,2016-03-28T00:00:00,PRCP,4.38,17143
7736,2016-03-28T00:00:00,TAVG,7.7,17143
7737,2016-03-28T00:00:00,TMAX,13.9,17143
7738,2016-03-28T00:00:00,TMIN,2.8,17143
7739,2016-03-29T00:00:00,PRCP,0.0,17143
7740,2016-03-29T00:00:00,TAVG,8.8,17143
7741,2016-03-29T00:00:00,TMAX,16.1,17143
7742,2016-03-29T00:00:00,TMIN,1.7,17143
7743,2016-03-30T00:00:00,PRCP,1.58,17143
7744,2016-03-30T00:00:00,TAVG,11.4,17143
7745,2016-03-30T00:00:00,TMAX,17.2,17143
7746,2016-03-30T00:00:00,TMIN,7.2,17143
7747,2016-03-31T00:00:00,PRCP,2.25,17143
7748,2016-03-31T00:00:00,TAVG,15.4,17143
7749,2016-03-31T00:00:00,TMAX,20.0,17143
7750,2016-03-31T00:00:00,TMIN,6.1,17143
7751,2016-04-01T00:00:00,PRCP,2.0833333333333335,17143
7752,2016-04-01T00:00:00,TAVG,7.2,17143
7753,2016-04-01T00:00:00,TMAX,10.0,17143
7754,2016-04-01T00:00:00,TMIN,2.2,17143
7755,2016-04-02T00:00:00,PRCP,1.0666666666666667,17143
7756,2016-04-02T00:00:00,TAVG,4.5,17143
7757,2016-04-02T00:00:00,TMAX,8.3,17143
7758,2016-04-02T00:00:00,TMIN,0.0,17143
7759,2016-04-03T00:00:00,PRCP,0.0,17143
7760,2016-04-03T00:00:00,TAVG,7.7,17143
7761,2016-04-03T00:00:00,TMAX,24.4,17143
7762,2016-04-03T00:00:00,TMIN,-2.1,17143
7763,2016-04-04T00:00:00,PRCP,0.16666666666666666,17143
7764,2016-04-04T00:00:00,TAVG,10.4,17143
7765,2016-04-04T00:00:00,TMAX,17.2,17143
7766,2016-04-04T00:00:00,TMIN,0.0,17143
7767,2016-04-05T00:00:00,PRCP,0.0,17143
7768,2016-04-05T00:00:00,TAVG,2.8,17143
7769,2016-04-05T00:00:00,TMAX,9.4,17143
7770,2016-04-05T00:00:00,TMIN,-2.1,17143
7771,2016-04-06T00:00:00,PRCP,1.45,17143
7772,2016-04-06T00:00:00,TAVG,9.3,17143
7773,2016-04-06T00:00:00,TMAX,11.7,17143
7774,2016-04-06T00:00:00,TMIN,6.1,17143
7775,2016-04-07T00:00:00,PRCP,3.0499999999999994,17143
7776,2016-04-07T00:00:00,TAVG,6.7,17143
7777,2016-04-07T00:00:00,TMAX,10.0,17143
7778,2016-04-07T00:00:00,TMIN,2.8,17143
7779,2016-04-08T00:00:00,PRCP,0.5166666666666667,17143
7780,2016-04-08T00:00:00,TAVG,5.9,17143
7781,2016-04-08T00:00:00,TMAX,8.3,17143
7782,2016-04-08T00:00:00,TMIN,-0.5,17143
7783,2016-04-09T00:00:00,PRCP,0.26666666666666666,17143
7784,2016-04-09T00:00:00,TAVG,1.3,17143
7785,2016-04-09T00:00:00,TMAX,6.7,17143
7786,2016-04-09T00:00:00,TMIN,-3.8,17143
7787,2016-04-10T00:00:00,PRCP,1.6428571428571428,17143
7788,2016-04-10T00:00:00,TAVG,6.0,17143
7789,2016-04-10T00:00:00,TMAX,11.1,17143
7790,2016-04-10T00:00:00,TMIN,3.3,17143
7791,2016-04-11T00:00:00,PRCP,3.557142857142857,17143
7792,2016-04-11T00:00:00,TAVG,9.5,17143
7793,2016-04-11T00:00:00,TMAX,11.7,17143
7794,2016-04-11T00:00:00,TMIN,2.8,17143
7795,2016-04-12T00:00:00,PRCP,0.0,17143
7796,2016-04-12T00:00:00,TAVG,6.2,17143
7797,2016-04-12T00:00:00,TMAX,13.3,17143
7798,2016-04-12T00:00:00,TMIN,-0.5,17143
7799,2016-04-13T00:00:00,PRCP,0.0,17143
7800,2016-04-13T00:00:00,TAVG,9.4,17143
7801,2016-04-13T00:00:00,TMAX,17.2,17143
7802,2016-04-13T00:00:00,TMIN,2.2,17143
7803,2016-04-14T00:00:00,PRCP,0.0,17143
7804,2016-04-14T00:00:00,TAVG,12.6,17143
7805,2016-04-14T00:00:00,TMAX,21.1,17143
7806,2016-04-14T00:00:00,TMIN,5.6,17143
7807,2016-04-15T00:00:00,PRCP,0.0,17143
7808,2016-04-15T00:00:00,TAVG,16.5,17143
7809,2016-04-15T00:00:00,TMAX,25.0,17143
7810,2016-04-15T00:00:00,TMIN,7.8,17143
7811,2016-04-16T00:00:00,PRCP,0.0,17143
7812,2016-04-16T00:00:00,TAVG,19.6,17143
7813,2016-04-16T00:00:00,TMAX,27.2,17143
7814,2016-04-16T00:00:00,TMIN,11.1,17143
7815,2016-04-17T00:00:00,PRCP,0.0,17143
7816,2016-04-17T00:00:00,TAVG,20.1,17143
7817,2016-04-17T00:00:00,TMAX,27.8,17143
7818,2016-04-17T00:00:00,TMIN,10.6,17143
7819,2016-04-18T00:00:00,PRCP,0.0,17143
7820,2016-04-18T00:00:00,TAVG,20.7,17143
7821,2016-04-18T00:00:00,TMAX,27.8,17143
7822,2016-04-18T00:00:00,TMIN,12.2,17143
7823,2016-04-19T00:00:00,PRCP,0.07142857142857142,17143
7824,2016-04-19T00:00:00,TAVG,19.8,17143
7825,2016-04-19T00:00:00,TMAX,25.6,17143
7826,2016-04-19T00:00:00,TMIN,13.3,17143
7827,2016-04-20T00:00:00,PRCP,0.34285714285714286,17143
7828,2016-04-20T00:00:00,TAVG,15.8,17143
7829,2016-04-20T00:00:00,TMAX,20.6,17143
7830,2016-04-20T00:00:00,TMIN,12.8,17143
7831,2016-04-21T00:00:00,PRCP,1.8142857142857143,17143
7832,2016-04-21T00:00:00,TAVG,16.1,17143
7833,2016-04-21T00:00:00,TMAX,21.1,17143
7834,2016-04-21T00:00:00,TMIN,9.4,17143
7835,2016-04-22T00:00:00,PRCP,3.6142857142857143,17143
7836,2016-04-22T00:00:00,TAVG,13.1,17143
7837,2016-04-22T00:00:00,TMAX,17.2,17143
7838,2016-04-22T00:00:00,TMIN,8.9,17143
7839,2016-04-23T00:00:00,PRCP,0.0,17143
7840,2016-04-23T00:00:00,TAVG,12.8,17143
7841,2016-04-23T00:00:00,TMAX,20.6,17143
7842,2016-04-23T00:00:00,TMIN,5.0,17143
7843,2016-04-24T00:00:00,PRCP,0.0,17143
7844,2016-04-24T00:00:00,TAVG,17.5,17143
7845,2016-04-24T00:00:00,TMAX,27.2,17143
7846,2016-04-24T00:00:00,TMIN,10.0,17143
7847,2016-04-25T00:00:00,PRCP,0.0,17143
7848,2016-04-25T00:00:00,TAVG,21.9,17143
7849,2016-04-25T00:00:00,TMAX,28.9,17143
7850,2016-04-25T00:00:00,TMIN,16.1,17143
7851,2016-04-26T00:00:00,PRCP,0.0,17143
7852,2016-04-26T00:00:00,TAVG,20.3,17143
7853,2016-04-26T00:00:00,TMAX,22.2,17143
7854,2016-04-26T00:00:00,TMIN,8.9,17143
7855,2016-04-27T00:00:00,PRCP,4.471428571428571,17143
7856,2016-04-27T00:00:00,TAVG,11.1,17143
7857,2016-04-27T00:00:00,TMAX,14.4,17143
7858,2016-04-27T00:00:00,TMIN,8.9,17143
7859,2016-04-28T00:00:00,PRCP,14.114285714285714,17143
7860,2016-04-28T00:00:00,TAVG,13.0,17143
7861,2016-04-28T00:00:00,TMAX,17.2,17143
7862,2016-04-28T00:00:00,TMIN,9.4,17143
7863,2016-04-29T00:00:00,PRCP,0.15,17143
7864,2016-04-29T00:00:00,TAVG,11.6,17143
7865,2016-04-29T00:00:00,TMAX,12.8,17143
7866,2016-04-29T00:00:00,TMIN,8.9,17143
7867,2016-04-30T00:00:00,PRCP,6.2,17143
7868,2016-04-30T00:00:00,TAVG,10.3,17143
7869,2016-04-30T00:00:00,TMAX,13.3,17143
7870,2016-04-30T00:00:00,TMIN,8.3,17143
7871,2016-05-01T00:00:00,PRCP,10.742857142857144,17143
7872,2016-05-01T00:00:00,TAVG,10.7,17143
7873,2016-05-01T00:00:00,TMAX,12.8,17143
7874,2016-05-01T00:00:00,TMIN,8.9,17143
7875,2016-01-01T00:00:00,PRCP,0.0,17161
7876,2016-01-01T00:00:00,TAVG,-3.7,17161
7877,2016-01-01T00:00:00,TMAX,-0.525,17161
7878,2016-01-01T00:00:00,TMIN,-6.1,17161
7879,2016-01-02T00:00:00,PRCP,0.0,17161
7880,2016-01-02T00:00:00,TAVG,-3.1,17161
7881,2016-01-02T00:00:00,TMAX,0.45,17161
7882,2016-01-02T00:00:00,TMIN,-7.3500000000000005,17161
7883,2016-01-03T00:00:00,PRCP,0.0,17161
7884,2016-01-03T00:00:00,TAVG,-3.3,17161
7885,2016-01-03T00:00:00,TMAX,-0.125,17161
7886,2016-01-03T00:00:00,TMIN,-7.225,17161
7887,2016-01-04T00:00:00,PRCP,0.0,17161
7888,2016-01-04T00:00:00,TAVG,-2.6,17161
7889,2016-01-04T00:00:00,TMAX,-1.225,17161
7890,2016-01-04T00:00:00,TMIN,-7.9,17161
7891,2016-01-05T00:00:00,PRCP,0.0,17161
7892,2016-01-05T00:00:00,TAVG,-5.4,17161
7893,2016-01-05T00:00:00,TMAX,0.425,17161
7894,2016-01-05T00:00:00,TMIN,-7.325,17161
7895,2016-01-06T00:00:00,PRCP,0.049999999999999996,17161
7896,2016-01-06T00:00:00,TAVG,-1.3,17161
7897,2016-01-06T00:00:00,TMAX,1.6500000000000001,17161
7898,2016-01-06T00:00:00,TMIN,-5.1,17161
7899,2016-01-07T00:00:00,PRCP,0.52,17161
7900,2016-01-07T00:00:00,TAVG,1.9,17161
7901,2016-01-07T00:00:00,TMAX,3.0250000000000004,17161
7902,2016-01-07T00:00:00,TMIN,-2.375,17161
7903,2016-01-08T00:00:00,PRCP,2.65,17161
7904,2016-01-08T00:00:00,TAVG,3.8,17161
7905,2016-01-08T00:00:00,TMAX,4.3,17161
7906,2016-01-08T00:00:00,TMIN,1.5250000000000001,17161
7907,2016-01-09T00:00:00,PRCP,2.0,17161
7908,2016-01-09T00:00:00,TAVG,-0.3,17161
7909,2016-01-09T00:00:00,TMAX,2.775,17161
7910,2016-01-09T00:00:00,TMIN,-6.625,17161
7911,2016-01-10T00:00:00,PRCP,0.39999999999999997,17161
7912,2016-01-10T00:00:00,TAVG,-13.6,17161
7913,2016-01-10T00:00:00,TMAX,-6.5,17161
7914,2016-01-10T00:00:00,TMIN,-17.2,17161
7915,2016-01-11T00:00:00,PRCP,0.049999999999999996,17161
7916,2016-01-11T00:00:00,TAVG,-11.1,17161
7917,2016-01-11T00:00:00,TMAX,-8.025,17161
7918,2016-01-11T00:00:00,TMIN,-16.433333333333334,17161
7919,2016-01-12T00:00:00,PRCP,0.2833333333333333,17161
7920,2016-01-12T00:00:00,TAVG,-9.1,17161
7921,2016-01-12T00:00:00,TMAX,-3.85,17161
7922,2016-01-12T00:00:00,TMIN,-15.525,17161
7923,2016-01-13T00:00:00,PRCP,0.0,17161
7924,2016-01-13T00:00:00,TAVG,-9.9,17161
7925,2016-01-13T00:00:00,TMAX,-5.425,17161
7926,2016-01-13T00:00:00,TMIN,-15.55,17161
7927,2016-01-14T00:00:00,PRCP,0.0,17161
7928,2016-01-14T00:00:00,TAVG,2.9,17161
7929,2016-01-14T00:00:00,TMAX,5.85,17161
7930,2016-01-14T00:00:00,TMIN,-6.525,17161
7931,2016-01-15T00:00:00,PRCP,0.049999999999999996,17161
7932,2016-01-15T00:00:00,TAVG,2.5,17161
7933,2016-01-15T00:00:00,TMAX,7.625,17161
7934,2016-01-15T00:00:00,TMIN,-2.875,17161
7935,2016-01-16T00:00:00,PRCP,0.049999999999999996,17161
7936,2016-01-16T00:00:00,TAVG,-5.3,17161
7937,2016-01-16T00:00:00,TMAX,-1.775,17161
7938,2016-01-16T00:00:00,TMIN,-11.325000000000001,17161
7939,2016-01-17T00:00:00,PRCP,0.049999999999999996,17161
7940,2016-01-17T00:00:00,TAVG,-14.9,17161
7941,2016-01-17T00:00:00,TMAX,-7.933333333333334,17161
7942,2016-01-17T00:00:00,TMIN,-19.25,17161
7943,2016-01-18T00:00:00,PRCP,0.0,17161
7944,2016-01-18T00:00:00,TAVG,-17.3,17161
7945,2016-01-18T00:00:00,TMAX,-13.575,17161
7946,2016-01-18T00:00:00,TMIN,-20.125,17161
7947,2016-01-19T00:00:00,PRCP,0.3,17161
7948,2016-01-19T00:00:00,TAVG,-14.0,17161
7949,2016-01-19T00:00:00,TMAX,-10.925,17161
7950,2016-01-19T00:00:00,TMIN,-18.725,17161
7951,2016-01-20T00:00:00,PRCP,1.0166666666666666,17161
7952,2016-01-20T00:00:00,TAVG,-9.3,17161
7953,2016-01-20T00:00:00,TMAX,-7.05,17161
7954,2016-01-20T00:00:00,TMIN,-15.825,17161
7955,2016-01-21T00:00:00,PRCP,0.0,17161
7956,2016-01-21T00:00:00,TAVG,-7.7,17161
7957,2016-01-21T00:00:00,TMAX,-2.9,17161
7958,2016-01-21T00:00:00,TMIN,-12.625,17161
7959,2016-01-22T00:00:00,PRCP,0.0,17161
7960,2016-01-22T00:00:00,TAVG,-4.4,17161
7961,2016-01-22T00:00:00,TMAX,-2.05,17161
7962,2016-01-22T00:00:00,TMIN,-9.55,17161
7963,2016-01-23T00:00:00,PRCP,0.0,17161
7964,2016-01-23T00:00:00,TAVG,-4.5,17161
7965,2016-01-23T00:00:00,TMAX,-1.075,17161
7966,2016-01-23T00:00:00,TMIN,-10.25,17161
7967,2016-01-24T00:00:00,PRCP,0.0,17161
7968,2016-01-24T00:00:00,TAVG,-2.2,17161
7969,2016-01-24T00:00:00,TMAX,1.7999999999999998,17161
7970,2016-01-24T00:00:00,TMIN,-8.025,17161
7971,2016-01-25T00:00:00,PRCP,0.8333333333333334,17161
7972,2016-01-25T00:00:00,TAVG,-1.1,17161
7973,2016-01-25T00:00:00,TMAX,2.925,17161
7974,2016-01-25T00:00:00,TMIN,-4.575,17161
7975,2016-01-26T00:00:00,PRCP,1.5666666666666667,17161
7976,2016-01-26T00:00:00,TAVG,-1.3,17161
7977,2016-01-26T00:00:00,TMAX,0.8250000000000001,17161
7978,2016-01-26T00:00:00,TMIN,-3.575,17161
7979,2016-01-27T00:00:00,PRCP,0.0,17161
7980,2016-01-27T00:00:00,TAVG,-1.0,17161
7981,2016-01-27T00:00:00,TMAX,0.975,17161
7982,2016-01-27T00:00:00,TMIN,-4.0,17161
7983,2016-01-28T00:00:00,PRCP,0.0,17161
7984,2016-01-28T00:00:00,TAVG,2.4,17161
7985,2016-01-28T00:00:00,TMAX,4.025,17161
7986,2016-01-28T00:00:00,TMIN,-3.875,17161
7987,2016-01-29T00:00:00,PRCP,0.0,17161
7988,2016-01-29T00:00:00,TAVG,-0.6,17161
